"OwnerId","Step__r.External_ID__c","Order__c","RecordType.Name","Adjudication_Status__c","Days_Supply__c","Duration_Unit__c","Duration__c","Excluded_Plans__c","Justification_Codes__c","Key_Type__c","Pharmanet_Code__c","Price_Percent__c","SA_Type__c"
"00G5W000000MXTxUAO","duodopa_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","dupilumab_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0432","100.0","B"
"0055W000000LTcsQAG","edaravone_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Months","6.0","D;G;MM;S","4","RDP","9901-0351","100.0","B"
"00G5W000000MXTxUAO","edaravone_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdGQAS","edoxaban_100_PharmaNet_Payload_if_Approved","1.0","Pharmanet Payload","","","Months","12.0","D;G;MM;S","4","RDP","9901-0318","100.0","B"
"0055W000000LTcsQAG","eletriptan_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","","","D;G;MM;S","4","RDP","9901-0232","100.0","B"
"0055W000000LhdGQAS","eltrombopag_200_Pharmanet Payload if Approved","1.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0272","100.0","B"
"0055W000000LTcsQAG","enbrel_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0075","100.0","B"
"00G5W000000MXTxUAO","enbrel_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdGQAS","enoxaparin_100_Tx_of_VTE_Bridging","2.0","Pharmanet Payload","","35.0","Days","21.0","D;G;MM;S","4","RDP","9901-0068","100.0","B"
"0055W000000LhdVQAS","enoxaparin_13_Generate_10_day_payload_part_2","1.0","Pharmanet Payload","","10.0","Days","5.0","D;G;MM;S","4","RDP","9901-0068","100.0","B"
"0055W000000LhdGQAS","enoxaparin_200_Failure_on_Oral_Anticoagulant_Therapy","2.0","Pharmanet Payload","","10.0","Months","3.0","D;G;MM;S","4","RDP","9901-0068","100.0","B"
"0055W000000LhdGQAS","enoxaparin_300_Following_Total_Knee_Replacement","2.0","Pharmanet Payload","","28.0","Months","3.0","D;G;MM;S","4","RDP","9901-0068","100.0","B"
"0055W000000LhdGQAS","enoxaparin_300_Following_Total_Knee_Replacement","1.0","Adjudication","Approved","","","","","","","","",""
"0055W000000LhdGQAS","enoxaparin_400_Following_Total_Hip_Replacement","2.0","Pharmanet Payload","","14.0","Days","21.0","D;G;MM;S","4","RDP","9901-0068","100.0","B"
"0055W000000LhdGQAS","enoxaparin_500_Orthopedic_Surgery_for_Major_Trauma","2.0","Pharmanet Payload","","","Months","3.0","D;G;MM;S","4","RDP","9901-0068","100.0","B"
"0055W000000LhdGQAS","enoxaparin_600_Lupus_Ac_Antiphospholipid_syndrome_Thrombophilia","2.0","Pharmanet Payload","","","Months","6.0","D;G;MM;S","4","RDP","9901-0068","100.0","B"
"0055W000000LhdGQAS","enoxaparin_700_Associated_with_Pregnancy","2.0","Pharmanet Payload","","10.0","Days","5.0","D;G;MM;S","4","RDP","9901-0068","100.0","B"
"0055W000000LTcsQAG","entacapone_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0097","100.0","B"
"00G5W000000MXTxUAO","entacapone_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","entecavir_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0089","100.0","B"
"00G5W000000MXTxUAO","entecavir_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","Entresto_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0289","100.0","B"
"00G5W000000MXTxUAO","Entresto_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","epclusa_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Days","84.0","D;G;MM;S","4","RDP","9901-0279","100.0","B"
"0055W000000LhdpQAC","epclusa_300_PharmaNet_Payload_it_Approved_24_weeks_","1.0","Pharmanet Payload","","","Days","168.0","D;G;MM;S","4","RDP","9901-0279","100.0","B"
"00G5W000000MXTxUAO","epclusa_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdpQAC","eplerenone_200_Pharmanet Payload if Approved","1.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0263","100.0","B"
"0055W000000LTcsQAG","epoprostenol_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0114","100.0","B"
"00G5W000000MXTxUAO","epoprostenol_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","eslicarbazepine_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0257","100.0","B"
"00G5W000000MXTxUAO","eslicarbazepine_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","estraderm_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0055","100.0","B"
"00G5W000000MXTxUAO","estraderm_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","estradiol_tabs_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","DIN","2325462","100.0","B"
"00G5W000000MXTuUAO","etanbiosim_10_Onwer_assignment_rules_default_queues","1.0","Owner Assignment","","","","","","","","","",""
"00G5W000000MXTsUAO","etanbiosim_20_Off_label_queue_assignment","1.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","etanbiosim_200_Pharmanet_Payload_if_Approved","1.0","Pharmanet Payload","","","Years","1.0","D;G;S;GE;P","4","RDP","9901-0286","100.0","B"
"0055W000000LhdVQAS","etanbiosim_30_PP_Initial_Payload_84_days","1.0","Pharmanet Payload","","","Days","84.0","D;G;S;GE;P","4","RDP","9901-0286","100.0","B"
"0055W000000LhdGQAS","etanbiosim_50_RA_AS_PsA_3_Year_Payload","1.0","Pharmanet Payload","","","Years","3.0","D;G;S;GE;P","4","RDP","9901-0286","100.0","B"
"0055W000000LhdGQAS","etanbiosim_60_RA_AS_PsA_Indefinite_Payload","1.0","Pharmanet Payload","","","Indefinite","","D;G;S;GE;P","4","RDP","9901-0286","100.0","B"
"0055W000000LTcsQAG","evo_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Days","100.0","D;G;MM;S","4","RDP","9901-0314","100.0","B"
"0055W000000LhdGQAS","evo_300_Renewal_Payload_if_Approved","1.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0314","100.0","B"
"0055W000000LhdGQAS","evo_400_Other_or_None","1.0","Pharmanet Payload","","","Days","100.0","D;G;MM;S","4","RDP","9901-0314","100.0","B"
"00G5W000000MXTxUAO","evo_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","ezetimibe_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0243","100.0","B"
"00G5W000000MXTxUAO","ezetimibe_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","febuxostat_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0174","100.0","B"
"00G5W000000MXTxUAO","febuxostat_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","fent_patch_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S;GE","4","RDP","9901-0008","100.0","B"
"0055W000000LhdGQAS","fent_patch_200_PharmaNet_Payload_Renewal","2.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S;GE","4","RDP","9901-0008","100.0","B"
"0055W000000LhdGQAS","fent_patch_200_PharmaNet_Payload_Renewal","1.0","Adjudication","Approved","","","","","","","","",""
"0055W000000LhdGQAS","fent_patch_3_Safer_Supply","1.0","Adjudication","Approved","","","","","","","","",""
"0055W000000LhdGQAS","fent_patch_3_Safer_Supply","2.0","Pharmanet Payload","","","Years","1.0","D;S","4","RDP","9901-0008","100.0","B"
"0055W000000LhdGQAS","fent_patch_300_Other_or_None","2.0","Pharmanet Payload","","","Years","1.0","D;S","4","RDP","9901-0008","100.0","B"
"0055W000000LhdGQAS","fent_tabs_200_Other_or_None","2.0","Pharmanet Payload","","","Years","1.0","D;S","4","RDP","9901-0378","100.0","B"
"0055W000000LhdGQAS","fent_tabs_200_Other_or_None","1.0","Adjudication","More Information Requested","","","","","","","","",""
"0055W000000LhdGQAS","fenttabs_1_Pharmanet_Payload_if_Approved","1.0","Adjudication","Approved","","","","","","","","",""
"0055W000000LhdGQAS","fenttabs_1_Pharmanet_Payload_if_Approved","2.0","Pharmanet Payload","","","Years","1.0","D;S","4","RDP","9901-0378","100.0","B"
"0055W000000LTcsQAG","fesoterodine_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","","","D;G;MM;S","4","RDP","9901-0345","100.0","B"
"0055W000000LTcsQAG","fidaxomicin_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","10.0","Days","5.0","D;G;MM;S","4","RDP","9901-0237","100.0","B"
"00G5W000000MXTxUAO","fidaxomicin_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","filgrastim_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Months","6.0","D;G;MM;S","4","RDP","9901-0277","100.0","B"
"00G5W000000MXTxUAO","filgrastim_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdGQAS","finerenone_100_Payload_when_approved","1.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S;GE","4","RDP","9901-0449","100.0","B"
"0055W000000LTcsQAG","fingolimod_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","","","D;G;MM;S","4","RDP","9901-0228","100.0","B"
"00G5W000000MXTxUAO","fingolimod_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","fluconsolids_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Months","6.0","D;G;MM;S","4","RDP","9901-0021","100.0","B"
"00G5W000000MXTxUAO","fluconsolids_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","flucytosine_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","","","D;S","4","DIN","66128023","100.0","B"
"0055W000000LTcsQAG","fondaparinux_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","","","D;G;MM;S","4","RDP","9901-0259","100.0","B"
"0055W000000LhdpQAC","FreeStyleLibre_100_Approve_1year_initial_eForm","1.0","Adjudication","Approved","","","","","","","","",""
"0055W000000LhdpQAC","FreeStyleLibre_1000_Other_None_fax_request_renewal_5_year_payload","2.0","Pharmanet Payload","","","Years","5.0","D;G;MM;S","4","RDP","9901-0436","100.0","B"
"0055W000000LhdpQAC","FreeStyleLibre_1000_Other_None_fax_request_renewal_5_year_payload","1.0","Pharmanet Payload","","","Years","5.0","D;G;MM;S","4","RDP","9901-0435","100.0","B"
"0055W000000LhdpQAC","FreeStyleLibre_150_Approve_1_year_initial_fax","1.0","Adjudication","Approved","","","","","","","","",""
"0055W000000LhdpQAC","FreeStyleLibre_200_1_year_approval_payload_AA_from_eForms","2.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0436","100.0","B"
"0055W000000LhdpQAC","FreeStyleLibre_200_1_year_approval_payload_AA_from_eForms","3.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0245","100.0","B"
"0055W000000LhdpQAC","FreeStyleLibre_200_1_year_approval_payload_AA_from_eForms","1.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0435","100.0","B"
"0055W000000LhdpQAC","FreeStyleLibre_500_Payload_one_year_fax_initials","3.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0245","100.0","B"
"0055W000000LhdpQAC","FreeStyleLibre_500_Payload_one_year_fax_initials","1.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0435","100.0","B"
"0055W000000LhdpQAC","FreeStyleLibre_500_Payload_one_year_fax_initials","2.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0436","100.0","B"
"0055W000000LhdpQAC","FreeStyleLibre_600_Child_on_NSS_payload_1_year","3.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0250","100.0","B"
"0055W000000LhdpQAC","FreeStyleLibre_700_Approval_duration_renewal","2.0","Pharmanet Payload","","","Years","5.0","D;G;MM;S","4","RDP","9901-0436","100.0","B"
"0055W000000LhdpQAC","FreeStyleLibre_700_Approval_duration_renewal","1.0","Pharmanet Payload","","","Years","5.0","D;G;MM;S","4","RDP","9901-0435","100.0","B"
"0055W000000LhdpQAC","FreeStyleLibre_800_Child_on_NSS_payload_renewal","1.0","Pharmanet Payload","","","Years","5.0","D;G;MM;S","4","RDP","9901-0250","100.0","B"
"0055W000000LhdpQAC","FreeStyleLibre_900_Other_None_fax_request_initial_1_year_payload","1.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0435","100.0","B"
"0055W000000LhdpQAC","FreeStyleLibre_900_Other_None_fax_request_initial_1_year_payload","2.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0436","100.0","B"
"0055W000000LhdpQAC","FreeStyleLibre_900_Other_None_fax_request_initial_1_year_payload","3.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0245","100.0","B"
"0055W000000LhdGQAS","fremanezumab_100_Migraine_Initial_or_First_Renewal_6_Months","1.0","Pharmanet Payload","","","Months","6.0","D;G;MM;S","4","RDP","9901-0395","100.0","B"
"0055W000000LhdGQAS","fremanezumab_150_Migraine_First_Renewal_6_Months","1.0","Pharmanet Payload","","","Months","6.0","D;G;MM;S;GE","4","RDP","9901-0395","100.0","B"
"0055W000000LhdGQAS","fremanezumab_200_Migraine_2nd_or_Subsequent_Renewal_1_Year","1.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0395","100.0","B"
"0055W000000LhdGQAS","fremanezumab_300_Other_or_None","1.0","Pharmanet Payload","","","Months","6.0","D;G;MM;S","4","RDP","9901-0395","100.0","B"
"00G5W000000MiSjUAK","fremanezumab_50_Assign_to_Urgent_if_Phone","1.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","gabapentin_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;S","4","RDP","9901-0042","100.0","B"
"00G5W000000MXTxUAO","gabapentin_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","glatiramer_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","","","D;G;MM;S","4","RDP","9901-0313","100.0","B"
"00G5W000000MXTxUAO","glatiramer_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","gliclazide_100_Approve_Case","100.0","Adjudication","Approved","","","","","","","","",""
"0055W000000LTcsQAG","gliclazide_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0019","100.0","B"
"00G5W000000MXTxUAO","gliclazide_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"00G5W000000MXTxUAO","gliclazide_52_Gliclazide_urgent_eForm_Words","1.0","Owner Assignment","","","","","","","","","",""
"0055W000000UCp2QAG","glucagon_injection_1_If_Approved","10.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S;GE","4","RDP","9901-0438","100.0","B"
"0055W000000UCp2QAG","glucagon_injection_10_Approve_Case","1.0","Adjudication","Approved","","","","","","","","",""
"0055W000000LTcsQAG","golim_200_Pharmanet_Payload_if_Approved","1.0","Pharmanet Payload","","","Years","1.0","D;G;S;GE;P","4","RDP","9901-0121","100.0","B"
"00G5W000000MXTsUAO","golim_50_Assign_to_Urgent_if_Phone","1.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","goserelin_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Months","6.0","D;G;MM;S","4","RDP","9901-0167","100.0","B"
"00G5W000000MXTxUAO","goserelin_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","guanfacine_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","Years","1.0","D;S","4","RDP","9901-0240","100.0","B"
"0055W000000LTcsQAG","H2Bcime_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","0036-0010","100.0","R"
"00G5W000000MXTxUAO","H2Bcime_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","H2Bfamo_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","0036-0010","100.0","R"
"00G5W000000MXTxUAO","H2Bfamo_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","H2Bniza_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","0036-0010","100.0","R"
"00G5W000000MXTxUAO","H2Bniza_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","harvoni_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Days","56.0","D;G;MM;S","4","RDP","9901-0247","100.0","B"
"0055W000000LhdpQAC","harvoni_300_PharmaNet_Payload_if_Approved_12_weeks_","100.0","Pharmanet Payload","","","Days","84.0","D;G;MM;S","4","RDP","9901-0247","100.0","B"
"0055W000000LhdpQAC","harvoni_300_PharmaNet_Payload_if_Approved_24_weeks_","100.0","Pharmanet Payload","","","Days","168.0","D;G;MM;S","4","RDP","9901-0247","100.0","B"
"00G5W000000MXTxUAO","harvoni_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdpQAC","humalog_1_Payload_if_Approved","1.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0386","100.0","B"
"0055W000000LhdpQAC","humalogMIX_1_Payload_if_Approved","1.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0387","100.0","B"
"0055W000000LTcsQAG","Humira_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0152","100.0","B"
"00G5W000000MXTxUAO","Humira_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdGQAS","hydromorph50inj_100_Renewal","1.0","Adjudication","Approved","","","","","","","","",""
"00G5W000000MiSjUAK","hydromorph50inj_150_Exceptional_Other_None_Diagnosis","1.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","hydromorph50inj_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0288","100.0","B"
"00G5W000000MXTxUAO","hydromorph50inj_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdGQAS","hydromorph50inj_75_Initial_Approval","1.0","Adjudication","Approved","","","","","","","","",""
"0055W000000LhdGQAS","hydromorphSR_100_Renewal","1.0","Adjudication","Approved","","","","","","","","",""
"00G5W000000MiSjUAK","hydromorphSR_150_Exceptional_Other_None_Diagnosis","1.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","hydromorphSR_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0009","100.0","B"
"00G5W000000MXTxUAO","hydromorphSR_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"00G5W000000MXTxUAO","hydromorphSR_52_HydromorphoneCR_urgent_eForm_Words","1.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdGQAS","hydromorphSR_75_Initial_Approval","1.0","Adjudication","Approved","","","","","","","","",""
"0055W000000LTcsQAG","hydroxocobalamin_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","DIN","66123904","100.0","B"
"0055W000000LTcsQAG","hydroxyurea_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0138","100.0","B"
"00G5W000000MXTxUAO","hydroxyurea_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdVQAS","hydroxyzine_100_AA_for_hydroxyzine","1.0","Adjudication","Approved","","","","","","","","",""
